Instance name                                                                                                    | Checked answer | CPU time | Solver name  | Solver version
industrial/babic/xinetd/itox_vc965.cnf                                                                           | UNSAT          | 0.395939 | minisat      | SAT 2007  
industrial/babic/xinetd/itox_vc965.cnf                                                                           | UNSAT          | 0.398939 | Rsat         | 2007-02-08
industrial/babic/xinetd/itox_vc965.cnf                                                                           | UNSAT          | 0.403938 | CMUSAT       | 2007-02-08
industrial/babic/xinetd/itox_vc965.cnf                                                                           | UNSAT          | 0.501923 | MiraXT       | v3        
industrial/babic/xinetd/itox_vc965.cnf                                                                           | UNSAT          | 0.594909 | SATzilla     | CRAFTED   
industrial/babic/xinetd/itox_vc965.cnf                                                                           | UNSAT          | 1.58576  | SAT7         | 2007-02-08
industrial/babic/xinetd/itox_vc965.cnf                                                                           | UNSAT          | 2.77958  | picosat      | 535       
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 0.262959 | MXC          | 2007-02-08
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 0.280956 | Siege        | V4        
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 0.6499   | minisat      | SAT 2007  
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 0.710891 | MiraXT       | v3        
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 1.12983  | CMUSAT       | 2007-02-08
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 1.57376  | SAT7         | 2007-02-08
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 2.81557  | picosat      | 535       
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 4.07638  | Rsat         | 2007-02-08
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 4.14337  | TiniSatELite | 2007-02-08
industrial/babic/xinetd/itox_vc979.cnf                                                                           | UNSAT          | 71.2572  | SATzilla     | CRAFTED   
industrial/babic/xinetd/xinetd_vc56687.cnf                                                                       | UNSAT          | 0.194969 | MXC          | 2007-02-08
industrial/babic/xinetd/xinetd_vc56687.cnf                                                                       | UNSAT          | 0.237962 | Siege        | V4        
industrial/babic/xinetd/xinetd_vc56687.cnf                                                                       | UNSAT          | 0.326949 | minisat      | SAT 2007  
industrial/babic/xinetd/xinetd_vc56687.cnf                                                                       | UNSAT          | 0.331948 | CMUSAT       | 2007-02-08
industrial/babic/xinetd/xinetd_vc56687.cnf                                                                       | UNSAT          | 0.332949 | TiniSatELite | 2007-02-08
industrial/babic/xinetd/xinetd_vc56687.cnf                                                                       | UNSAT          | 0.343946 | Rsat         | 2007-02-08
industrial/babic/xinetd/xinetd_vc56687.cnf                                                                       | UNSAT          | 0.407937 | MiraXT       | v3        
